property_id,area,property_type,condition,finishing_type,furnished,view_type,area_sqm,bedrooms,bathrooms,floor_number,building_age_years,year_built,parking_spaces,has_pool,has_gym,has_security,has_elevator,has_balcony,is_compound,garden_sqm,floor_to_ceiling_height_m,distance_to_center_km,distance_to_metro_km,service_charge_annual_egp,sqm_market_rate_egp,condition_multiplier,finishing_multiplier,price_egp,base_value_egp
EG-024188,New Mansoura,Apartment,Needs Renovation,Semi Finished,Unfurnished,Street,569,8,6,12,8,2017,0,0,0,1,1,0,1,0,2.9,1.6,3.4,139600,14000,0.7,1.0,5718000,5576000
EG-024189,Alexandria - Smouha,Apartment,New,Semi Finished,Furnished,Pool,126,2,2,7,19,2006,1,0,0,0,0,1,0,0,2.9,3.3,1.3,40500,11000,1.18,1.0,1776000,1635000
EG-024190,Maadi,Apartment,Excellent,Fully Finished,Unfurnished,Sea/Lake,167,3,2,1,2,2023,1,0,0,0,1,0,1,0,3.0,3.2,10.4,85400,26950,1.08,1.22,6411000,5930000
EG-024191,Ain Sokhna,Studio,Good,Fully Finished,Unfurnished,Street,218,5,3,9,1,2024,0,1,0,1,1,1,0,0,2.9,7.7,1.0,63100,83904,1.0,1.22,22608000,22315000
EG-024192,Giza - Haram,Apartment,New,Semi Finished,Unfurnished,Street,97,2,2,0,12,2013,1,0,1,1,0,1,1,0,3.0,9.3,1.7,46400,18000,1.18,1.0,2291000,2060000
EG-024193,New Cairo - 6th Settlement,Studio,Excellent,Semi Finished,Furnished,Garden,236,5,4,17,0,2025,0,0,0,1,1,1,1,0,2.7,17.2,9.5,55200,50600,1.08,1.0,13284000,12897000
EG-024194,New Cairo - 5th Settlement,Penthouse,New,Semi Finished,Unfurnished,Street,137,3,2,10,2,2023,1,0,0,0,1,1,0,0,2.7,16.0,2.4,63300,95402,1.18,1.0,15443000,15423000
EG-024195,Alexandria - Sporting,Villa,New,Fully Finished,Unfurnished,Sea/Lake,163,3,2,11,1,2024,1,0,0,1,1,1,1,51,3.1,3.7,2.5,66800,31000,1.18,1.22,7875000,7274000
EG-024196,Mohandessin,Villa,New,Semi Finished,Unfurnished,Garden,276,6,4,7,6,2019,0,0,0,1,0,1,0,27,3.2,6.1,3.0,128600,42000,1.18,1.0,13735000,13679000
EG-024197,Hurghada,Studio,New,Core & Shell,Unfurnished,Garden,201,5,4,4,9,2016,1,0,0,1,1,0,1,0,2.9,2.4,5.2,132500,24380,1.18,0.78,4813000,4510000
EG-024198,Giza - Haram,Villa,Good,Core & Shell,Partially Furnished,Garden,132,3,2,0,0,2025,0,0,1,1,0,0,1,47,2.9,6.2,3.9,49600,35000,1.0,0.78,4037000,3604000
EG-024199,New Cairo - 6th Settlement,Studio,Excellent,Semi Finished,Unfurnished,City,76,1,1,0,16,2009,1,0,1,0,0,1,0,0,3.1,30.1,0.3,16600,50600,1.08,1.0,4017000,4153000
EG-024200,New Cairo - 5th Settlement,Villa,Good,Semi Finished,Unfurnished,Garden,110,1,1,22,8,2017,1,1,1,0,1,1,0,119,2.8,9.6,0.2,73400,97000,1.0,1.0,11103000,10670000
EG-024201,New Cairo - 6th Settlement,Studio,Excellent,Fully Finished,Unfurnished,Street,185,4,3,20,3,2022,0,1,0,0,1,0,0,0,3.2,9.2,0.3,70400,50600,1.08,1.22,12543000,12334000
EG-024202,Giza - Haram,Studio,New,Fully Finished,Unfurnished,Sea/Lake,131,3,2,11,5,2020,0,0,0,1,1,1,0,0,2.8,0.4,1.8,51200,16560,1.18,1.22,3363000,3123000
EG-024203,Ismailia,Apartment,Excellent,Semi Finished,Unfurnished,Garden,117,4,3,13,16,2009,1,0,1,1,0,1,1,0,2.9,23.3,1.3,79100,10500,1.08,1.0,1487000,1327000
EG-024204,Nasr City,Apartment,Excellent,Semi Finished,Unfurnished,Street,72,1,1,7,1,2024,1,0,1,1,0,1,0,0,3.1,7.0,5.8,43100,24450,1.08,1.0,2068000,1901000
EG-024205,Alexandria - Sporting,Duplex,Good,Fully Finished,Unfurnished,Pool,102,2,2,10,10,2015,1,1,0,0,1,1,1,71,3.0,25.2,2.5,44200,16560,1.0,1.22,2530000,2061000
EG-024206,Sheikh Zayed,Townhouse,Excellent,Fully Finished,Partially Furnished,Pool,220,4,3,6,18,2007,2,1,0,1,1,0,1,32,3.1,1.7,1.4,117800,61200,1.08,1.22,18389000,17740000
EG-024207,Aswan,Apartment,Needs Renovation,Core & Shell,Partially Furnished,Garden,350,8,6,20,15,2010,1,0,0,1,1,0,1,0,3.0,7.3,0.2,175400,8000,0.7,0.78,1779000,1529000
EG-024208,New Cairo - 6th Settlement,Apartment,New,Semi Finished,Furnished,Street,41,1,1,8,2,2023,0,0,1,1,1,1,0,0,3.1,3.5,19.6,16100,55000,1.18,1.0,2882000,2661000
EG-024209,6th of October City,Duplex,Excellent,Semi Finished,Unfurnished,City,140,3,2,18,1,2024,2,0,0,1,0,1,0,78,2.8,0.3,2.1,95600,64859,1.08,1.0,10121000,9807000
EG-024210,North Coast - Ras El Hekma,Townhouse,Excellent,Semi Finished,Unfurnished,Garden,48,1,1,7,8,2017,0,0,1,0,1,0,0,42,2.7,1.1,6.7,30000,80750,1.08,1.0,4276000,4186000
EG-024211,New Cairo - 5th Settlement,Apartment,Excellent,Fully Finished,Unfurnished,Street,117,3,3,17,0,2025,1,0,0,0,1,0,1,0,2.7,34.8,4.6,62300,61550,1.08,1.22,9671000,9488000
EG-024212,Nasr City,Townhouse,Needs Renovation,Fully Finished,Unfurnished,Street,113,3,3,13,2,2023,0,0,0,1,1,1,0,75,2.9,7.3,0.2,51000,38420,0.7,1.22,3791000,3708000
EG-024213,New Cairo - 5th Settlement,Penthouse,Good,Semi Finished,Furnished,Street,147,3,2,0,1,2024,2,1,0,1,0,1,0,0,2.8,22.9,4.4,45400,95402,1.0,1.0,14554000,14024000
EG-024214,6th of October City,Villa,New,Fully Finished,Furnished,Street,119,3,2,3,27,1998,0,0,0,1,1,1,0,413,2.9,33.8,5.2,64000,74550,1.18,1.22,12848000,12771000
EG-024215,Heliopolis,Apartment,Excellent,Fully Finished,Unfurnished,Pool,159,4,3,20,3,2022,1,0,0,1,1,1,1,0,2.9,2.9,0.6,50500,25000,1.08,1.22,5641000,5237000
EG-024216,Alexandria - Sporting,Studio,New,Fully Finished,Unfurnished,City,142,3,3,11,0,2025,1,0,1,1,0,1,0,0,2.7,0.4,3.2,40700,11040,1.18,1.22,2480000,2257000
EG-024217,New Administrative Capital,Apartment,Excellent,Core & Shell,Unfurnished,City,65,1,1,1,0,2025,1,0,0,0,1,1,0,0,2.9,15.8,3.6,31000,60000,1.08,0.78,3359000,3285000
EG-024218,Sheikh Zayed,Apartment,Fair,Semi Finished,Furnished,Sea/Lake,105,2,1,9,0,2025,2,0,0,0,1,0,0,0,2.9,10.8,2.7,32100,49800,0.87,1.0,5092000,4549000
EG-024219,New Cairo - 6th Settlement,Townhouse,Good,Core & Shell,Partially Furnished,Garden,97,3,2,22,9,2016,0,0,1,0,1,0,0,147,3.3,7.0,20.6,19800,74800,1.0,0.78,5808000,5659000
EG-024220,Mohandessin,Villa,Excellent,Core & Shell,Unfurnished,Street,96,2,2,18,2,2023,2,0,1,0,1,0,0,114,2.6,6.4,4.5,53600,42000,1.08,0.78,3713000,3397000
EG-024221,Badr City,Apartment,Needs Renovation,Fully Finished,Unfurnished,Garden,65,2,2,12,0,2025,2,1,1,1,1,1,0,0,3.1,19.4,3.8,20900,9450,0.7,1.22,1038000,525000
EG-024222,New Mansoura,Villa,Needs Renovation,Fully Finished,Unfurnished,Street,105,4,3,0,2,2023,0,0,0,1,0,0,0,50,3.2,11.8,9.5,30600,28000,0.7,1.22,2517000,2511000
EG-024223,Hurghada,Apartment,Good,Fully Finished,Unfurnished,Street,65,1,1,10,9,2016,2,0,1,1,1,0,0,0,2.7,4.1,2.3,27500,26500,1.0,1.22,2283000,2101000
EG-024224,New Cairo - 6th Settlement,Apartment,New,Fully Finished,Unfurnished,Street,172,3,2,24,3,2022,0,0,1,0,0,0,1,0,2.6,5.8,0.6,88000,55000,1.18,1.22,13870000,13619000
EG-024225,New Administrative Capital,Townhouse,New,Fully Finished,Furnished,Garden,113,3,2,7,14,2011,1,0,0,0,1,1,0,29,2.6,14.6,4.9,35700,80750,1.18,1.22,13316000,13136000
EG-024226,Suez,Apartment,Good,Fully Finished,Unfurnished,City,145,4,3,20,0,2025,1,0,0,1,0,0,1,0,2.6,9.9,0.7,91200,10000,1.0,1.22,2059000,1769000
EG-024227,Aswan,Villa,Fair,Fully Finished,Unfurnished,Pool,217,4,3,13,10,2015,1,1,0,1,1,1,0,48,2.9,3.3,9.0,149800,16000,0.87,1.22,4078000,3685000
EG-024228,Dokki,Apartment,Good,Fully Finished,Unfurnished,Pool,66,3,3,6,18,2007,1,0,0,0,1,1,0,0,3.2,3.1,1.3,37600,22000,1.0,1.22,1811000,1771000
EG-024229,Zamalek,Apartment,New,Semi Finished,Unfurnished,Garden,123,3,3,6,0,2025,0,0,0,1,1,1,0,0,2.8,9.0,6.1,53000,50000,1.18,1.0,7373000,7257000
EG-024230,New Cairo - 6th Settlement,Penthouse,Excellent,Fully Finished,Unfurnished,Street,61,1,1,1,0,2025,1,0,0,0,1,1,1,0,2.9,12.0,3.5,37100,85250,1.08,1.22,7125000,6852000
EG-024231,New Cairo - 6th Settlement,Studio,Excellent,Fully Finished,Partially Furnished,Garden,119,3,2,4,8,2017,1,1,0,0,1,0,1,0,3.1,17.2,0.3,54900,50600,1.08,1.22,8413000,7934000
EG-024232,Maadi,Apartment,Excellent,Semi Finished,Unfurnished,Garden,40,1,1,3,0,2025,1,0,0,1,1,0,1,0,3.0,11.5,14.8,10900,26950,1.08,1.0,1482000,1164000
EG-024233,Hurghada,Studio,New,Semi Finished,Unfurnished,Garden,141,4,2,22,9,2016,1,0,1,1,0,0,0,0,2.9,6.3,1.7,42000,24380,1.18,1.0,4171000,4056000
EG-024234,Giza - Faisal,Studio,Excellent,Semi Finished,Furnished,Garden,209,4,3,11,3,2022,1,0,0,1,0,1,0,0,3.1,3.4,0.3,146100,13800,1.08,1.0,3433000,3115000
EG-024235,Badr City,Villa,Fair,Semi Finished,Unfurnished,Street,68,2,2,14,0,2025,1,0,0,1,1,0,1,127,2.9,4.1,4.0,32400,22000,0.87,1.0,1721000,1302000
EG-024236,Nasr City,Townhouse,Fair,Semi Finished,Unfurnished,City,87,2,1,8,2,2023,1,0,0,1,1,1,0,56,2.8,80.0,0.9,48100,38420,0.87,1.0,2759000,2908000
EG-024237,Nasr City,Penthouse,Fair,Fully Finished,Furnished,Sea/Lake,193,4,3,13,16,2009,1,0,0,0,1,1,0,0,3.2,7.1,6.2,121900,37897,0.87,1.22,8046000,7763000
EG-024238,New Cairo - 5th Settlement,Duplex,New,Fully Finished,Unfurnished,Sea/Lake,94,2,2,4,4,2021,1,0,0,0,1,1,0,77,2.8,74.3,3.8,34200,84939,1.18,1.22,11571000,11494000
EG-024239,Obour City,Apartment,Needs Renovation,Semi Finished,Unfurnished,Garden,111,1,1,12,1,2024,2,0,1,1,0,1,1,0,3.3,12.1,0.9,51000,18400,0.7,1.0,1904000,1430000
EG-024240,Heliopolis,Penthouse,New,Fully Finished,Unfurnished,Pool,62,1,1,24,0,2025,0,0,0,0,1,1,1,0,2.9,1.8,0.7,23700,38750,1.18,1.22,3798000,3459000
EG-024241,Alexandria - Sporting,Apartment,Good,Semi Finished,Unfurnished,Pool,91,3,2,23,9,2016,0,0,0,0,0,1,1,0,3.3,40.7,2.5,41200,12000,1.0,1.0,1142000,1092000
EG-024242,Hurghada,Apartment,Needs Renovation,Semi Finished,Unfurnished,Street,282,6,5,14,3,2022,1,0,0,1,1,1,0,0,3.1,22.5,0.5,76200,26500,0.7,1.0,5285000,5231000
EG-024243,Alexandria - Miami,Townhouse,New,Semi Finished,Partially Furnished,Street,177,3,2,5,0,2025,1,0,1,1,1,0,0,83,3.1,5.6,1.5,111800,22950,1.18,1.0,5129000,4793000
EG-024244,Hurghada,Penthouse,Excellent,Fully Finished,Unfurnished,Pool,577,8,6,22,1,2024,1,1,0,1,0,0,0,0,2.8,22.3,1.6,357600,41075,1.08,1.22,31435000,31227000
EG-024245,Mansoura,Studio,Needs Renovation,Semi Finished,Partially Furnished,Garden,72,2,2,22,6,2019,0,0,0,0,0,1,0,0,3.0,4.4,3.8,33700,11040,0.7,1.0,625000,556000
EG-024246,Giza - Faisal,Apartment,Excellent,Semi Finished,Partially Furnished,Garden,90,2,2,17,5,2020,1,0,0,0,1,0,1,0,2.9,1.6,2.5,59300,15000,1.08,1.0,1829000,1458000
EG-024247,Luxor,Duplex,Fair,Semi Finished,Unfurnished,Sea/Lake,121,3,3,11,2,2023,1,1,1,1,1,0,0,55,3.0,4.1,4.9,79400,11730,0.87,1.0,1878000,1235000
EG-024248,Hurghada,Apartment,New,Fully Finished,Unfurnished,City,179,3,2,9,12,2013,2,0,0,0,0,1,0,0,3.2,7.0,4.3,78100,26500,1.18,1.22,6885000,6829000
EG-024249,Maadi,Duplex,Good,Semi Finished,Unfurnished,Garden,152,4,3,9,0,2025,0,0,0,1,0,1,1,39,3.0,5.0,0.1,77000,37191,1.0,1.0,5988000,5653000
EG-024250,New Mansoura,Apartment,Fair,Semi Finished,Unfurnished,Street,100,2,1,12,5,2020,1,0,1,1,0,0,0,0,2.8,46.6,0.7,66500,14000,0.87,1.0,1165000,1218000
EG-024251,New Administrative Capital,Studio,Excellent,Semi Finished,Unfurnished,Garden,358,8,6,1,0,2025,0,0,0,1,1,0,0,0,3.1,67.6,10.8,102600,55200,1.08,1.0,21174000,21343000
EG-024252,North Coast - New Alamein,Apartment,New,Fully Finished,Unfurnished,Sea/Lake,88,1,1,10,3,2022,1,0,0,1,0,1,0,0,2.7,1.5,3.0,25500,76150,1.18,1.22,10013000,9647000
EG-024253,Alexandria - Sporting,Villa,Excellent,Semi Finished,Partially Furnished,Street,90,3,2,2,5,2020,0,0,1,1,0,1,0,128,3.1,27.5,3.5,23100,31000,1.08,1.0,3129000,3013000
EG-024254,6th of October City,Penthouse,New,Core & Shell,Unfurnished,Garden,140,4,3,2,24,2001,1,0,0,1,1,1,1,0,3.1,24.5,3.2,66600,72850,1.18,0.78,9381000,9387000
EG-024255,Giza - Haram,Duplex,Excellent,Semi Finished,Partially Furnished,Pool,85,2,2,2,10,2015,0,0,0,1,1,1,0,162,2.8,4.8,3.6,39800,24839,1.08,1.0,2534000,2280000
EG-024256,Alexandria - Montaza,Studio,Fair,Fully Finished,Unfurnished,Street,103,2,2,8,1,2024,1,0,1,0,0,1,1,0,2.9,10.1,2.6,64100,7314,0.87,1.22,1119000,800000
EG-024257,North Coast - Ras El Hekma,Apartment,Excellent,Semi Finished,Furnished,Street,388,8,6,9,8,2017,1,0,1,0,1,0,0,0,2.9,3.8,2.7,99200,82000,1.08,1.0,34677000,34361000
EG-024258,North Coast - New Alamein,Apartment,Good,Core & Shell,Unfurnished,Garden,120,2,1,2,12,2013,1,0,0,1,1,1,0,0,3.2,5.3,10.0,38200,76150,1.0,0.78,7153000,7128000
EG-024259,Alexandria - Smouha,Apartment,Good,Fully Finished,Unfurnished,Street,96,1,1,4,10,2015,1,0,1,1,0,1,0,0,2.7,11.0,1.8,40800,11000,1.0,1.22,1335000,1288000
EG-024260,Alexandria - Sporting,Duplex,New,Core & Shell,Unfurnished,Sea/Lake,179,4,3,9,10,2015,0,0,0,1,0,0,0,80,2.8,26.7,2.9,75300,16560,1.18,0.78,2828000,2728000
EG-024261,Sheikh Zayed,Apartment,Excellent,Fully Finished,Unfurnished,Garden,205,5,4,20,6,2019,2,0,0,0,1,1,0,0,3.0,10.2,1.7,116000,49800,1.08,1.22,13584000,13451000
EG-024262,Alexandria - Miami,Apartment,New,Semi Finished,Unfurnished,Pool,125,3,3,8,13,2012,1,0,0,0,1,1,0,0,3.2,4.8,4.8,51000,9500,1.18,1.0,1474000,1401000
EG-024263,Nasr City,Apartment,Excellent,Fully Finished,Unfurnished,Sea/Lake,180,4,3,4,8,2017,1,0,1,1,1,1,0,0,3.0,10.1,5.8,113400,24450,1.08,1.22,6124000,5799000
EG-024264,Ain Sokhna,Townhouse,New,Semi Finished,Partially Furnished,Street,160,4,3,6,18,2007,1,0,0,1,1,1,1,62,3.0,38.8,4.8,43500,93500,1.18,1.0,17743000,17653000
EG-024265,New Administrative Capital,Townhouse,Needs Renovation,Fully Finished,Furnished,Garden,141,3,2,21,2,2023,1,0,0,0,1,1,0,94,3.1,23.7,1.2,80100,80750,0.7,1.22,10026000,9723000
EG-024266,New Cairo - 6th Settlement,Villa,Fair,Fully Finished,Furnished,Garden,87,2,2,3,14,2011,1,1,0,1,1,1,0,40,3.0,7.4,1.5,56800,88000,0.87,1.22,8541000,8126000
EG-024267,Mansoura,Apartment,Excellent,Semi Finished,Unfurnished,Street,171,4,3,13,27,1998,1,0,1,1,0,1,0,0,2.7,15.9,0.3,83300,12000,1.08,1.0,2058000,2216000
EG-024268,Mohandessin,Villa,Excellent,Semi Finished,Unfurnished,City,253,6,5,2,7,2018,1,0,1,1,1,0,1,162,2.9,44.5,3.3,160700,42000,1.08,1.0,11669000,11476000
EG-024269,Aswan,Apartment,Needs Renovation,Semi Finished,Unfurnished,Sea/Lake,127,2,1,22,0,2025,0,0,0,0,1,1,0,0,2.8,6.4,13.2,30000,8000,0.7,1.0,923000,711000
EG-024270,Shubra,Duplex,Excellent,Semi Finished,Furnished,Street,378,8,6,20,3,2022,2,0,1,1,0,1,0,78,2.6,20.1,1.2,145300,22080,1.08,1.0,9420000,9014000
EG-024271,New Administrative Capital,Apartment,New,Core & Shell,Unfurnished,Pool,156,4,4,23,16,2009,1,0,0,1,1,1,0,0,3.2,17.7,1.8,53500,60000,1.18,0.78,8637000,8615000
EG-024272,Alexandria - Miami,Apartment,Fair,Semi Finished,Unfurnished,City,94,2,2,18,6,2019,1,0,0,1,1,0,1,0,2.9,38.1,6.4,49700,9500,0.87,1.0,873000,777000
EG-024273,Nasr City,Apartment,Fair,Fully Finished,Unfurnished,Street,79,2,1,12,13,2012,1,1,0,1,1,0,0,0,3.1,4.5,9.8,54200,24450,0.87,1.22,2240000,2050000
EG-024274,Mohandessin,Studio,Excellent,Fully Finished,Unfurnished,Garden,125,3,3,7,2,2023,1,0,0,1,1,0,0,0,2.5,0.4,0.4,28300,21160,1.08,1.22,3673000,3485000
EG-024275,Nasr City,Apartment,Needs Renovation,Semi Finished,Unfurnished,Sea/Lake,97,2,2,15,3,2022,1,0,0,0,0,0,0,0,3.0,9.3,3.3,61400,24450,0.7,1.0,1900000,1660000
EG-024276,Hurghada,Apartment,Excellent,Fully Finished,Unfurnished,Street,248,6,5,2,0,2025,1,0,1,1,1,1,0,0,3.2,1.7,2.5,126700,26500,1.08,1.22,8861000,8659000
EG-024277,New Cairo - 5th Settlement,Apartment,Excellent,Fully Finished,Furnished,Street,154,3,2,1,2,2023,1,1,0,1,0,1,1,0,3.5,12.0,1.0,39900,61550,1.08,1.22,13126000,12489000
EG-024278,Alexandria - Smouha,Studio,New,Fully Finished,Partially Furnished,Sea/Lake,137,4,3,5,2,2023,2,0,1,1,0,0,0,0,3.1,6.9,3.3,94100,10120,1.18,1.22,2484000,1996000
EG-024279,Maadi,Duplex,Good,Fully Finished,Partially Furnished,Garden,186,5,4,0,6,2019,2,0,0,0,0,1,1,65,3.2,30.0,9.3,83200,37191,1.0,1.22,8796000,8439000
EG-024280,Aswan,Apartment,Good,Fully Finished,Furnished,Sea/Lake,83,2,2,0,0,2025,1,1,0,1,0,1,0,0,2.9,25.0,1.3,54400,8000,1.0,1.22,1435000,810000
EG-024281,Sheikh Zayed,Apartment,Needs Renovation,Fully Finished,Unfurnished,Street,154,4,3,21,0,2025,1,0,0,0,1,0,0,0,2.9,2.4,1.4,91200,49800,0.7,1.22,6704000,6549000
EG-024282,Mohandessin,Apartment,New,Core & Shell,Unfurnished,Pool,58,1,1,16,15,2010,0,0,0,0,1,1,0,0,3.4,26.3,4.6,35900,23000,1.18,0.78,1112000,1228000
EG-024283,6th of October City,Apartment,New,Fully Finished,Unfurnished,Pool,277,5,4,12,4,2021,1,0,0,1,1,0,0,0,2.6,26.0,11.6,135900,47000,1.18,1.22,18764000,18742000
EG-024284,New Mansoura,Apartment,Excellent,Fully Finished,Unfurnished,City,159,4,3,7,20,2005,1,0,0,1,1,1,1,0,3.4,0.7,8.9,108300,14000,1.08,1.22,3057000,2933000
EG-024285,Maadi,Villa,Excellent,Core & Shell,Unfurnished,Garden,119,2,1,22,9,2016,2,0,0,1,0,0,1,100,3.1,13.7,7.9,49600,45200,1.08,0.78,4875000,4531000
EG-024286,Alexandria - Sporting,Apartment,Good,Semi Finished,Partially Furnished,Garden,170,4,3,12,15,2010,2,0,1,1,1,0,1,0,2.6,12.1,9.2,111200,12000,1.0,1.0,2388000,2040000
EG-024287,Mohandessin,Penthouse,Good,Fully Finished,Partially Furnished,Street,93,3,2,3,3,2022,1,0,0,0,0,1,0,0,3.1,9.4,2.0,34900,35650,1.0,1.22,4176000,4045000
EG-024288,North Coast - Ras El Hekma,Apartment,Needs Renovation,Core & Shell,Unfurnished,Garden,153,3,2,8,36,1989,1,1,0,1,0,1,0,0,2.8,5.2,4.8,78200,82000,0.7,0.78,6797000,6850000
EG-024289,Luxor,Townhouse,Good,Fully Finished,Unfurnished,City,77,2,1,5,7,2018,1,0,1,0,1,1,0,58,3.1,3.3,1.9,51100,14450,1.0,1.22,1529000,1357000
EG-024290,Mohandessin,Apartment,Excellent,Fully Finished,Unfurnished,Garden,67,1,1,17,10,2015,0,0,0,1,1,1,0,0,2.8,1.5,0.3,37700,23000,1.08,1.22,2064000,2030000
EG-024291,Dokki,Apartment,Excellent,Fully Finished,Furnished,Street,106,2,2,4,14,2011,0,0,0,1,1,0,0,0,2.8,11.9,4.8,36600,22000,1.08,1.22,3084000,3073000
EG-024292,El Shorouk City,Apartment,Fair,Semi Finished,Furnished,Sea/Lake,123,2,1,22,0,2025,2,0,0,1,1,0,0,0,2.9,2.8,22.0,84100,18600,0.87,1.0,2522000,1990000
EG-024293,New Administrative Capital,Studio,New,Semi Finished,Unfurnished,Garden,86,1,1,11,18,2007,1,0,1,0,1,0,0,0,3.2,2.7,0.2,42200,55200,1.18,1.0,5624000,5602000
EG-024294,Hurghada,Apartment,Fair,Fully Finished,Unfurnished,Pool,89,3,2,4,10,2015,0,0,0,1,1,1,0,0,3.0,10.1,1.5,21200,26500,0.87,1.22,2550000,2503000
EG-024295,New Administrative Capital,Duplex,Good,Fully Finished,Unfurnished,Pool,82,2,1,7,2,2023,0,0,0,1,0,1,0,133,3.0,3.1,4.2,45000,82800,1.0,1.22,8514000,8283000
EG-024296,New Mansoura,Villa,Good,Fully Finished,Unfurnished,Garden,64,1,1,11,29,1996,0,0,1,0,1,1,0,140,3.0,0.3,2.6,44600,28000,1.0,1.22,2142000,2186000
EG-024297,Mansoura,Apartment,Good,Semi Finished,Furnished,Street,110,2,1,21,0,2025,1,0,0,0,0,0,0,0,2.9,8.6,1.0,63000,12000,1.0,1.0,1555000,1320000
EG-024298,Sharm El-Sheikh,Studio,Excellent,Fully Finished,Unfurnished,Garden,128,3,2,17,3,2022,1,0,0,0,1,1,0,0,2.9,10.5,3.6,33900,27600,1.08,1.22,4775000,4655000
EG-024299,Mohandessin,Penthouse,New,Fully Finished,Furnished,Pool,136,4,3,5,15,2010,2,0,0,0,1,0,1,0,3.1,37.0,0.6,37500,35650,1.18,1.22,7293000,6980000
EG-024300,Alexandria - Sporting,Penthouse,Fair,Semi Finished,Furnished,Sea/Lake,194,5,4,19,3,2022,2,0,0,0,1,0,0,0,2.8,22.4,2.5,57800,18600,0.87,1.0,3571000,3139000
EG-024301,Ismailia,Townhouse,Excellent,Semi Finished,Unfurnished,Street,132,3,2,5,19,2006,0,0,0,0,1,0,1,88,2.9,32.9,4.1,56100,17850,1.08,1.0,2477000,2545000
EG-024302,New Administrative Capital,Apartment,Excellent,Semi Finished,Unfurnished,Sea/Lake,253,5,3,22,0,2025,1,1,0,1,1,1,1,0,3.3,7.3,16.5,165200,60000,1.08,1.0,17137000,16394000
EG-024303,Badr City,Apartment,Excellent,Fully Finished,Furnished,Street,34,1,1,8,5,2020,0,0,0,1,1,1,0,0,2.8,1.4,5.2,13100,9450,1.08,1.22,609000,423000
EG-024304,6th of October City,Apartment,Fair,Semi Finished,Partially Furnished,Sea/Lake,92,2,2,18,7,2018,1,0,0,1,1,1,0,0,2.8,3.3,1.4,50800,47000,0.87,1.0,4114000,3762000
EG-024305,New Cairo - 6th Settlement,Apartment,Good,Fully Finished,Unfurnished,Street,71,2,2,4,2,2023,1,0,0,1,1,1,0,0,3.2,20.7,0.3,37400,55000,1.0,1.22,4850000,4764000
EG-024306,Sheikh Zayed,Apartment,Needs Renovation,Fully Finished,Partially Furnished,City,91,2,2,2,4,2021,0,0,0,1,1,1,1,0,3.1,8.5,8.9,46200,49800,0.7,1.22,4100000,3870000
EG-024307,Badr City,Duplex,Good,Core & Shell,Unfurnished,Pool,186,3,2,9,1,2024,0,0,0,1,1,1,0,68,2.8,6.4,0.3,87200,13040,1.0,0.78,2128000,1892000
EG-024308,Giza - Haram,Apartment,Excellent,Core & Shell,Unfurnished,Street,105,2,1,1,1,2024,0,0,0,0,1,1,1,0,3.2,4.3,5.0,58400,18000,1.08,0.78,1816000,1592000
EG-024309,North Coast - New Alamein,Villa,Needs Renovation,Semi Finished,Unfurnished,Garden,110,3,2,7,21,2004,0,0,0,1,0,1,1,52,3.0,1.5,1.0,30700,90000,0.7,1.0,6995000,6930000
EG-024310,Alexandria - Sporting,Studio,Good,Core & Shell,Furnished,City,239,4,3,19,1,2024,0,0,1,0,1,0,1,0,2.8,6.5,0.8,67000,11040,1.0,0.78,2480000,2058000
EG-024311,Alexandria - Smouha,Townhouse,Excellent,Fully Finished,Unfurnished,City,112,3,2,12,2,2023,1,0,0,0,0,0,0,55,3.2,10.0,8.3,56900,25245,1.08,1.22,3823000,3725000
EG-024312,New Cairo - 6th Settlement,Apartment,Fair,Fully Finished,Furnished,Garden,209,5,4,2,2,2023,1,0,0,1,1,1,0,0,3.0,5.5,2.4,142200,55000,0.87,1.22,12545000,12201000
EG-024313,Sheikh Zayed,Apartment,New,Fully Finished,Unfurnished,Garden,148,4,3,14,6,2019,0,0,0,1,1,1,0,0,3.0,20.8,0.8,59800,49800,1.18,1.22,10548000,10610000
EG-024314,New Cairo - 5th Settlement,Apartment,Excellent,Semi Finished,Unfurnished,Garden,152,3,3,7,6,2019,2,0,0,1,1,0,1,0,3.0,16.9,20.8,92200,61550,1.08,1.0,10377000,10104000
EG-024315,Maadi,Apartment,Good,Fully Finished,Unfurnished,Pool,80,3,3,8,3,2022,2,1,0,1,1,0,1,0,2.7,2.1,3.1,26800,26950,1.0,1.22,3317000,2630000
EG-024316,Obour City,Apartment,New,Semi Finished,Unfurnished,Garden,188,4,3,8,3,2022,0,0,0,0,0,0,0,0,2.8,15.6,5.5,89700,18400,1.18,1.0,4048000,4082000
EG-024317,Giza - Haram,Apartment,Excellent,Core & Shell,Partially Furnished,Street,100,3,2,7,0,2025,1,0,0,1,1,1,1,0,2.7,23.5,7.6,38500,18000,1.08,0.78,1830000,1516000
EG-024318,Obour City,Apartment,Excellent,Semi Finished,Unfurnished,Street,176,4,3,17,12,2013,1,0,0,1,1,0,0,0,3.1,1.8,7.3,37700,18400,1.08,1.0,3521000,3497000
EG-024319,Heliopolis,Apartment,New,Fully Finished,Unfurnished,Street,108,3,2,6,8,2017,1,0,0,1,0,1,0,0,2.7,11.3,4.5,69800,25000,1.18,1.22,3886000,3887000
